date,nav,daily_return
2014-02-11,13.6983,-0.30494461507110104
2014-02-12,13.6874,-0.0795719176832077
2014-02-13,13.678,-0.06867630083141618
2014-02-14,13.5948,-0.6082760637520224
2014-02-17,13.6423,0.34939829934976796
2014-02-18,13.6801,0.2770793781107228
2014-02-19,13.801,0.883765469550668
2014-02-20,13.8913,0.6543004130135532
2014-02-21,14.037,1.048857918265389
2014-02-24,14.1905,1.0935385053786328
2014-02-25,14.2704,0.5630527465557922
2014-02-26,14.1733,-0.680429420338613
2014-02-28,14.2102,0.260348683792766
2014-03-03,14.2753,0.458121630941144
2014-03-04,14.4166,0.9898215799317711
2014-03-05,14.5448,0.8892526670643441
2014-03-06,14.6678,0.8456630548374644
2014-03-07,14.5275,-0.9565169964139142
2014-03-10,14.5576,0.2071932541731325
2014-03-11,14.6449,0.5996867615540857
2014-03-12,14.7175,0.4957357168707155
2014-03-13,14.7121,-0.036691014098866326
2014-03-14,14.6527,-0.40374929479816135
2014-03-18,14.7961,0.9786592232148283
2014-03-19,14.7118,-0.5697447300302083
2014-03-20,14.8045,0.6301064451664784
2014-03-21,14.9389,0.9078320780843585
2014-03-24,14.9833,0.29721063799876823
2014-03-25,15.017,0.22491707434275643
2014-03-26,15.0172,0.0013318239328929948
2014-03-27,15.016,-0.00799083717337723
2014-03-28,15.1698,1.0242408098028788
2014-03-31,15.2761,0.70073435378184
2014-04-01,15.3236,0.310943238130168
2014-04-02,15.5261,1.3214910334386154
2014-04-03,15.5016,-0.15779880330539786
2014-04-04,15.6554,0.9921556484491889
2014-04-07,15.7238,0.4369099480051597
2014-04-09,15.7721,0.30717765425660737
2014-04-10,15.7832,0.07037743864166668
2014-04-11,15.8805,0.6164782807035252
2014-04-15,15.959,0.49431692956771744
2014-04-16,15.8341,-0.7826304906322412
2014-04-17,15.9681,0.8462748119564711
2014-04-21,16.061,0.5817849337115932
2014-04-22,16.1917,0.813772492372844
2014-04-23,16.2362,0.2748321670979603
2014-04-25,16.2714,0.216799497419351
2014-04-28,16.3857,0.7024595302186576
2014-04-29,16.4239,0.2331301073497105
2014-04-30,16.194,-1.399789331401191
2014-05-02,16.1784,-0.09633197480547473
2014-05-05,16.1466,-0.19655837412847488
2014-05-06,16.2026,0.3468222412148725
2014-05-07,16.2031,0.0030859244812386777
2014-05-08,16.2601,0.35178453505813057
2014-05-09,16.2665,0.03936015153658268
2014-05-12,16.236,-0.18750192112624298
2014-05-13,16.318,0.5050505050505194
2014-05-14,16.3868,0.42162029660497424
2014-05-15,16.2742,-0.6871384284912296
2014-05-16,16.3354,0.3760553514151166
2014-05-19,16.6375,1.849357836355403
2014-05-20,17.0756,2.6332081141998698
2014-05-21,17.3618,1.6760758040712975
2014-05-22,17.6336,1.5655058807266586
2014-05-23,17.5799,-0.3045322566010533
2014-05-26,17.2722,-1.7502943702751295
2014-05-27,17.4244,0.8811847940621176
2014-05-28,17.7014,1.589724753793531
2014-05-29,17.6411,-0.3406510219530534
2014-05-30,17.5999,-0.23354552720635802
2014-06-02,17.7284,0.7301177847601314
2014-06-03,17.7281,-0.0016922000857344521
2014-06-04,18.0406,1.7627382517021006
2014-06-05,18.2638,1.2372094054521332
2014-06-06,18.5395,1.5095434685005404
2014-06-09,18.8095,1.4563499555004134
2014-06-10,18.9611,0.8059757037667037
2014-06-11,18.7536,-1.0943457921745003
2014-06-12,18.9265,0.9219563177203405
2014-06-13,18.7545,-0.9087786965366051
2014-06-16,18.7174,-0.19781919006104376
2014-06-17,19.0015,1.5178390161026512
2014-06-18,19.2167,1.1325421677236047
2014-06-19,19.1541,-0.325758324790415
2014-06-20,19.1702,0.08405511091620355
2014-06-23,19.1147,-0.28951184651178075
2014-06-24,19.1991,0.4415449889352274
2014-06-25,19.3056,0.554713502195403
2014-06-26,19.5189,1.1048607657881737
2014-06-27,19.669,0.7689982529753392
2014-06-30,20.0705,2.04128323758197
2014-07-01,20.2237,0.7633093345955633
2014-07-02,20.3994,0.8687826658821063
2014-07-03,20.539,0.6843338529564758
2014-07-04,20.7887,1.2157359170358761
2014-07-07,20.9874,0.9558077224646189
2014-07-08,20.4515,-2.5534368239991667
2014-07-09,20.1567,-1.4414590616825151
2014-07-10,20.1881,0.15577946786924368
2014-07-11,19.8392,-1.7282458478014129
2014-07-14,19.7798,-0.299407234162663
2014-07-15,19.9854,1.0394442815397475
2014-07-16,20.4248,2.1986049816365982
2014-07-17,20.8995,2.324135364850566
2014-07-18,20.8316,-0.3248881552190164
2014-07-21,21.28,2.15249908792412
2014-07-22,21.363,0.39003759398494875
2014-07-23,21.24,-0.5757618312034918
2014-07-24,21.3216,0.3841807909604533
2014-07-25,21.1489,-0.8099767372054534
2014-07-28,21.1246,-0.11489959288663032
2014-07-30,21.0491,-0.3574032171023478
2014-07-31,21.0652,0.07648783083362698
2014-08-01,20.8274,-1.1288760609915904
2014-08-04,21.1423,1.5119506035318864
2014-08-05,21.1792,0.17453162617124818
2014-08-06,21.2068,0.13031653697967993
2014-08-07,21.1366,-0.33102589735367616
2014-08-08,20.9051,-1.0952565691738525
2014-08-11,21.0294,0.5945917503384246
2014-08-12,20.9523,-0.366629575736821
2014-08-13,20.4227,-2.5276461295418717
2014-08-14,20.6268,0.9993781429487703
2014-08-18,20.9437,1.536350766963368
2014-08-19,21.1964,1.206568084913373
2014-08-20,21.5099,1.4790247400501944
2014-08-21,21.8125,1.4067940808651036
2014-08-22,21.898,0.391977077363892
2014-08-25,21.7299,-0.7676500136998721
2014-08-26,21.6681,-0.28440075656124275
2014-08-27,22.0752,1.8787987871571543
2014-08-28,22.1709,0.4335181561208934
2014-09-01,22.5292,1.6160823421692339
2014-09-02,22.6476,0.5255401878451194
2014-09-03,22.842,0.8583690987124415
2014-09-04,22.8661,0.1055073986516053
2014-09-05,22.9624,0.42114746283798965
2014-09-08,23.31,1.51377904748633
2014-09-09,23.6853,1.6100386100386332
2014-09-10,23.8862,0.848205426994797
2014-09-11,24.41,2.1928979913087954
2014-09-12,24.6248,0.8799672265465075
2014-09-15,24.7489,0.5039634839673734
2014-09-16,24.0716,-2.73668728711175
2014-09-17,24.2051,0.5545954568869638
2014-09-18,24.5974,1.6207328207691774
2014-09-19,24.6537,0.2288859798190046
2014-09-22,24.9688,1.2781043007743298
2014-09-23,24.5235,-1.783425715292697
2014-09-24,24.1531,-1.5103879951882893
2014-09-25,23.6113,-2.243190315114829
2014-09-26,23.6912,0.3383972928216572
2014-09-29,23.9932,1.2747349226717164
2014-09-30,24.2982,1.2711935048263623
2014-10-01,24.1597,-0.5700010700381064
2014-10-07,23.9234,-0.9780750588790466
2014-10-08,24.0609,0.5747510805320211
2014-10-09,24.0814,0.08520047047284596
2014-10-10,23.7407,-1.4147848547011344
2014-10-13,23.8232,0.34750449649756376
2014-10-14,23.7147,-0.45543839618522597
2014-10-16,23.2763,-1.8486424032351345
2014-10-17,23.3519,0.3247938890631241
2014-10-20,23.3913,0.1687228876451119
2014-10-21,23.54,0.6357064378636368
2014-10-22,23.8185,1.1830926083262527
2014-10-27,23.9115,0.3904527992946605
2014-10-28,24.0775,0.6942266273550324
2014-10-29,24.2092,0.5469836984736798
2014-10-30,24.2267,0.07228656874247452
2014-10-31,24.3031,0.3153545468429497
2014-11-03,24.5647,1.0764058906065355
2014-11-05,24.6593,0.3851054562034273
2014-11-07,24.567,-0.3743009736691727
2014-11-10,24.7095,0.5800464037122977
2014-11-11,24.92,0.851899067160411
2014-11-12,25.2255,1.2259229534510308
2014-11-13,25.3732,0.5855186220292907
2014-11-14,25.4694,0.3791401951665607
2014-11-17,25.74,1.062451412282961
2014-11-18,26.0028,1.0209790209790404
2014-11-19,26.0641,0.23574384297075923
2014-11-20,25.8923,-0.659144186831695
2014-11-21,25.9891,0.37385632021875725
2014-11-24,25.896,-0.35822710290083215
2014-11-25,25.3911,-1.9497219647822028
2014-11-26,25.6618,1.066121593786784
2014-11-27,26.0216,1.4020840315176697
2014-11-28,26.2402,0.8400713253604808
2014-12-01,26.2093,-0.11775824879384222
2014-12-02,26.5928,1.4632210703834136
2014-12-03,27.0697,1.7933425588881224
2014-12-04,27.342,1.0059217501486861
2014-12-05,27.3359,-0.02230999926852162
2014-12-08,27.5153,0.6562798371372525
2014-12-09,27.0266,-1.776102750106312
2014-12-10,27.2901,0.9749654044533873
2014-12-11,27.739,1.6449188533570913
2014-12-12,27.4434,-1.0656476441111784
2014-12-15,27.3527,-0.33049840763171856
2014-12-16,26.791,-2.0535449882461254
2014-12-17,26.2936,-1.8565936321899068
2014-12-18,27.0853,3.0109988742507587
2014-12-19,27.1556,0.2595503834183166
2014-12-22,27.439,1.0436153132318937
2014-12-23,27.4262,-0.04664893035459805
2014-12-24,27.4695,0.1578782332222417
2014-12-26,27.5386,0.2515517209996432
2014-12-29,28.1163,2.0977827485783695
2014-12-30,28.5876,1.6762518539068072
2014-12-31,29.2084,2.1715708908757847
2015-01-01,29.3671,0.5433368483039214
2015-01-02,29.4253,0.1981809576022231
2015-01-05,29.3031,-0.41528888405555353
2015-01-06,28.566,-2.5154335206855283
2015-01-07,28.7345,0.5898620737940341
2015-01-08,29.2325,1.7331082844664225
2015-01-09,29.2834,0.1741212691353855
2015-01-12,29.4713,0.6416604629243761
2015-01-13,29.4388,-0.11027677774647637
2015-01-14,29.5028,0.21740016576763388
2015-01-15,29.6991,0.6653605759453285
2015-01-16,29.7293,0.10168658309510636
2015-01-19,30.5172,2.650247399030592
2015-01-20,30.8184,0.9869843891313845
2015-01-21,30.714,-0.3387586636554807
2015-01-22,30.7123,-0.005534935208695302
2015-01-23,30.4927,-0.7150229712525547
2015-01-27,30.5724,0.26137403378512225
2015-01-28,30.7898,0.7110988996611445
2015-01-29,30.7497,-0.13023793593982536
2015-01-30,30.5936,-0.5076472290786671
2015-02-02,30.6145,0.06831494168715313
2015-02-03,30.7745,0.5226281663917476
2015-02-04,30.6731,-0.3294935742254035
2015-02-05,30.2614,-1.3422184259171854
2015-02-06,29.7377,-1.7305874810815025
2015-02-09,29.397,-1.1456837616897086
2015-02-10,29.5782,0.616389427492603
2015-02-11,29.9083,1.1160246397684759
2015-02-12,30.2611,1.1796056613047057
2015-02-13,30.2844,0.07699654011257273
2015-02-16,30.5344,0.8255075220245489
2015-02-18,30.6868,0.49910920142528514
2015-02-19,30.6178,-0.22485237952475368
2015-02-20,30.6869,0.22568571223275935
2015-02-23,30.3222,-1.1884550084889756
2015-02-24,30.2175,-0.34529156855372944
2015-02-25,30.1089,-0.35939439066766665
2015-02-26,29.9507,-0.525426036819665
2015-02-27,30.2262,0.91984494519326
2015-03-02,30.5216,0.9772978409459343
2015-03-03,30.8045,0.9268845669951897
2015-03-04,30.6349,-0.550568910386473
2015-03-05,30.6428,0.025787582136715947
2015-03-09,30.4317,-0.6889057135770926
2015-03-10,30.3725,-0.19453398922834042
2015-03-11,30.4375,0.21400938348836718
2015-03-12,30.686,0.8164271047227833
2015-03-13,30.2599,-1.3885811119077163
2015-03-16,30.179,-0.26735051999511317
2015-03-17,30.0579,-0.40127240796580255
2015-03-18,30.0143,-0.14505338030934567
2015-03-19,29.8192,-0.6500234888036749
2015-03-20,29.392,-1.432634007619249
2015-03-23,28.911,-1.6364997278170867
2015-03-24,28.8295,-0.28189962298087456
2015-03-25,28.8366,0.024627551639810896
2015-03-26,28.4267,-1.42145745337523
2015-03-27,28.5473,0.42424903347908494
2015-03-30,29.2627,2.5060163307913497
2015-03-31,29.3347,0.24604701548387453
2015-04-01,29.7949,1.568790544985954
2015-04-06,30.1584,1.2200074509395975
2015-04-07,30.2953,0.4539365483580138
2015-04-08,30.8106,1.7009239056883452
2015-04-09,31.2433,1.4043868019447903
2015-04-10,31.3292,0.27493894691021925
2015-04-13,31.7364,1.2997459239303844
2015-04-15,31.8726,0.429160207206869
2015-04-16,31.9168,0.13867710823716184
2015-04-17,31.798,-0.37221776619209557
2015-04-20,31.0796,-2.25926158877916
2015-04-21,31.0267,-0.170208110786485
2015-04-22,31.0468,0.06478291278158022
2015-04-23,30.9662,-0.25960807555046594
2015-04-24,30.2416,-2.339970677706671
2015-04-27,29.674,-1.8768848209089417
2015-04-28,29.7529,0.2658893307272425
2015-04-29,30.1521,1.3417179501830079
2015-04-30,30.1525,0.001326607433638216
2015-05-04,30.6068,1.5066744051073666
2015-05-05,30.6932,0.2822902100186875
2015-05-06,30.0312,-2.1568295257581527
2015-05-07,29.4468,-1.9459761847678392
2015-05-08,29.884,1.4847114117663152
2015-05-11,30.6452,2.547182438763218
2015-05-12,30.1822,-1.5108401968334295
2015-05-13,30.4511,0.8909224642338787
2015-05-14,30.5463,0.3126323843801959
2015-05-15,31.0965,1.8012001453531212
2015-05-18,31.1586,0.19970093097294583
2015-05-19,31.0088,-0.48076614482036595
2015-05-20,30.9295,-0.25573385619566125
2015-05-21,30.8716,-0.18719992240417982
2015-05-22,30.8954,0.07709350989257846
2015-05-25,30.681,-0.6939544398195108
2015-05-26,30.5493,-0.42925589126822095
2015-05-27,30.3406,-0.6831580429011441
2015-05-28,30.3566,0.0527346196186107
2015-05-29,30.5261,0.5583629260193845
2015-06-01,30.3029,-0.7311775824622169
2015-06-02,29.8851,-1.3787459286074943
2015-06-03,29.5373,-1.1637906515286955
2015-06-04,29.4409,-0.3263670003690211
2015-06-05,29.7033,0.8912771009038423
2015-06-08,29.3979,-1.0281685873286817
2015-06-09,29.2003,-0.6721568547413348
2015-06-10,29.6228,1.4469029427780056
2015-06-11,29.1922,-1.453610057118171
2015-06-12,29.2746,0.2822671809592947
2015-06-15,29.5041,0.7839560574696147
2015-06-16,29.497,-0.024064452059213703
2015-06-17,30.0202,1.7737397023426027
2015-06-18,30.4689,1.4946602620901972
2015-06-19,30.5701,0.3321419545831983
2015-06-22,30.7491,0.5855394650328138
2015-06-23,30.8937,0.4702576660780222
2015-06-24,30.9998,0.3434357166671509
2015-06-25,31.0607,0.19645288034115804
2015-06-26,31.0294,-0.10077042693822369
2015-06-29,30.6479,-1.2294791391390114
2015-06-30,31.1456,1.6239285562795525
2015-07-01,31.4503,0.9783083324771402
2015-07-02,31.5581,0.3427630261078729
2015-07-03,31.7734,0.6822337212950114
2015-07-06,32.4565,2.1499115612430453
2015-07-07,32.8775,1.2971207616347957
2015-07-08,32.7031,-0.530453957873922
2015-07-09,32.7345,0.09601536245797959
2015-07-10,32.8467,0.342757641020941
2015-07-13,32.901,0.16531341047960613
2015-07-14,32.7785,-0.37232910853773893
2015-07-15,33.0081,0.700459142425669
2015-07-16,33.357,1.0570132785588937
2015-07-17,33.3724,0.04616722127288586
2015-07-20,33.5203,0.4431805923457599
2015-07-21,33.0264,-1.47343550027893
2015-07-22,33.1968,0.5159508756631181
2015-07-23,33.5174,0.9657557354925794
2015-07-24,33.1976,-0.954131287033011
2015-07-27,33.1625,-0.10573053473744709
2015-07-28,33.0327,-0.3914059555220617
2015-07-29,33.1365,0.31423407714175067
2015-07-30,33.2022,0.19827078900909179
2015-07-31,33.6861,1.4574335435603825
2015-08-03,33.884,0.587482670893924
2015-08-04,34.1317,0.731023491913585
2015-08-05,34.118,-0.04013863944661855
2015-08-06,33.7245,-1.153350137757203
2015-08-07,33.7308,0.0186807810345746
2015-08-10,33.7575,0.07915614216087441
2015-08-11,33.3291,-1.2690513219284716
2015-08-12,32.7984,-1.5923022223822358
2015-08-13,32.6931,-0.3210522464510479
2015-08-14,33.1547,1.411918722910932
2015-08-17,33.3263,0.5175736773368689
2015-08-18,33.6383,0.9361975376804388
2015-08-19,33.8543,0.6421251965765151
2015-08-20,33.2221,-1.8674141837226155
2015-08-21,33.1377,-0.2540477573663158
2015-08-24,31.2426,-5.718864012891666
2015-08-25,31.1813,-0.19620646169012934
2015-08-26,31.2456,0.2062133394053367
2015-08-27,32.1993,3.052269759582149
2015-08-28,32.0768,-0.38044305310985793
2015-08-31,31.9757,-0.31518106544293767
2015-09-01,31.4028,-1.7916730517236523
2015-09-02,31.3571,-0.14552842421694523
2015-09-03,31.5572,0.6381329906145705
2015-09-04,31.2791,-0.8812568922464625
2015-09-07,30.8824,-1.2682589972217828
2015-09-08,30.8088,-0.2383234463642636
2015-09-09,31.1685,1.1675235646958049
2015-09-10,31.2459,0.24832763848114947
2015-09-11,31.3747,0.4122140824876386
2015-09-14,31.638,0.8392112115813033
2015-09-15,31.5174,-0.3811871799734634
2015-09-16,31.4122,-0.3337838781117708
2015-09-18,31.7435,1.0546857590363112
2015-09-21,31.8795,0.4284341676248582
2015-09-22,31.6014,-0.872347433303533
2015-09-23,31.6956,0.29808805938975613
2015-09-24,31.6004,-0.3003571473642941
2015-09-28,31.6127,0.038923557929648744
2015-09-29,31.5525,-0.1904297956201173
2015-09-30,31.9449,1.2436415497979691
2015-10-01,32.0303,0.2673353180006721
2015-10-05,32.4891,1.4323937022132194
2015-10-06,32.4971,0.024623643006438378
2015-10-07,32.6458,0.45757929169063516
2015-10-08,32.787,0.43252118189782696
2015-10-09,32.8509,0.19489431786989808
2015-10-12,32.7741,-0.23378354930916334
2015-10-13,32.8369,0.19161472016013814
2015-10-14,32.851,0.04293949794285101
2015-10-15,33.0744,0.6800401814252233
2015-10-16,33.1072,0.09917035532012175
2015-10-19,33.3166,0.6324908177073318
2015-10-20,33.5605,0.7320674978839259
2015-10-21,33.6267,0.19725570238822154
2015-10-23,33.5274,-0.29530105541132334
2015-10-26,33.2641,-0.7853278214236759
2015-10-27,33.4053,0.42448164838368996
2015-10-28,33.3372,-0.20385986654810617
2015-10-29,33.2373,-0.299665238832314
2015-10-30,33.1814,-0.16818453965875557
2015-11-02,32.949,-0.7003923885068097
2015-11-03,33.328,1.1502625269355748
2015-11-04,33.2605,-0.20253240518484095
2015-11-05,32.938,-0.9696186166774368
2015-11-06,32.6837,-0.7720565911712884
2015-11-09,33.0826,1.2204860526806804
2015-11-10,32.8783,-0.6175451748048677
2015-11-13,32.8994,0.06417606749740123
2015-11-16,32.8399,-0.1808543620856251
2015-11-17,33.142,0.9199175393347803
2015-11-18,32.7862,-1.0735622472995088
2015-11-19,33.2648,1.4597605089946342
2015-11-20,33.4842,0.6595560472331119
2015-11-23,33.6307,0.43751978545103487
2015-11-24,33.4978,-0.3951746469743389
2015-11-26,33.4275,-0.20986452841678105
2015-11-27,33.5568,0.38680726946376254
2015-11-30,33.5197,-0.1105588137128799
2015-12-01,33.5186,-0.003281652282094427
2015-12-02,33.8327,0.9370916446391098
2015-12-03,33.7975,-0.10404135643919954
2015-12-04,33.694,-0.3062356683186551
2015-12-07,33.6603,-0.10001780732475929
2015-12-08,33.2944,-1.0870372515990545
2015-12-09,32.871,-1.2716853284636453
2015-12-10,33.2474,1.1450822913814607
2015-12-11,33.0682,-0.5389895149696011
2015-12-14,33.0979,0.08981438360722294
2015-12-15,33.3962,0.9012656392097362
2015-12-16,33.3913,-0.014672327989406764
2015-12-17,34.0463,1.9615887970818813
2015-12-18,33.9321,-0.335425582221871
2015-12-21,34.167,0.6922648465612413
2015-12-22,34.2195,0.1536570374923052
2015-12-23,34.4628,0.7109981151098177
2015-12-24,34.6924,0.6662256113838527
2015-12-28,34.9675,0.7929690652707766
2015-12-29,35.1231,0.4449846285836889
2015-12-30,35.4189,0.8421807870034215
2015-12-31,35.7192,0.8478524177769398
2016-01-01,36.0391,0.8955967658849984
2016-01-04,35.7424,-0.8232725012555675
2016-01-05,35.9544,0.5931330856349781
2016-01-06,35.5722,-1.0630131499899775
2016-01-07,34.6033,-2.723756191632809
2016-01-08,35.1548,1.5937786280499466
2016-01-11,35.1181,-0.10439541684209575
2016-01-12,34.5143,-1.7193413083281817
2016-01-13,33.9198,-1.7224744526181834
2016-01-14,33.6342,-0.841986096616143
2016-01-15,32.8379,-2.367530668188933
2016-01-18,31.6702,-3.555952116304628
2016-01-19,31.9417,0.8572727674596381
2016-01-20,31.3699,-1.7901364047624213
2016-01-21,31.4128,0.1367552972754149
2016-01-22,32.1795,2.440724800081484
2016-01-25,32.3429,0.507776690128825
2016-01-27,32.3767,0.10450516187479053
2016-01-28,32.3849,0.025326855423823957
2016-01-29,32.5066,0.3757924217768105
2016-02-01,32.6827,0.5417361397377807
2016-02-02,32.579,-0.3172932468859524
2016-02-03,32.1505,-1.3152644341446917
2016-02-04,32.0113,-0.4329637175160661
2016-02-05,32.187,0.5488686807471055
2016-02-08,32.1441,-0.13328362382326597
2016-02-09,32.0579,-0.26816740863799815
2016-02-10,31.6489,-1.2758165693947388
2016-02-11,30.4832,-3.6832243774665208
2016-02-12,30.1716,-1.0222023934495006
2016-02-15,31.0517,2.9169815323018877
2016-02-16,30.4216,-2.0291964691144138
2016-02-17,30.7027,0.9240145160017921
2016-02-18,31.0755,1.214225458998719
2016-02-19,31.1002,0.07948383774998291
2016-02-22,31.016,-0.2707378087600798
2016-02-23,30.6836,-1.0717049264895584
2016-02-24,30.265,-1.3642466985620882
2016-02-25,30.24,-0.08260366760285409
2016-02-26,29.9406,-0.9900793650793549
2016-02-29,29.7635,-0.5915045122676266
2016-03-01,30.5287,2.5709341979269995
2016-03-02,30.9607,1.415061892579761
2016-03-03,31.1097,0.48125526877622615
2016-03-04,31.114,0.013822055500378738
2016-03-08,31.0575,-0.1815902809024883
2016-03-09,31.0997,0.1358770023343725
2016-03-10,31.0779,-0.07009713920069771
2016-03-11,31.0885,0.03410783868922351
2016-03-14,31.3364,0.7974009682036876
2016-03-15,31.1758,-0.5125030316181944
2016-03-16,31.2445,0.2203632304544012
2016-03-17,31.3309,0.27652866904575024
2016-03-18,31.5504,0.7005863221292818
2016-03-21,31.9899,1.393009280389479
2016-03-22,31.8682,-0.38043257403116426
2016-03-23,32.2192,1.1014114383617546
2016-03-28,31.8759,-1.0655137309430351
2016-03-29,31.9445,0.21520960976788572
2016-03-30,32.3132,1.1541892970621026
2016-03-31,32.3614,0.14916504710149603
2016-04-01,32.6099,0.7678901407232042
2016-04-04,33.112,1.539716466471841
2016-04-05,32.9295,-0.5511597004107416
2016-04-06,33.2317,0.9177181554533176
2016-04-07,33.0194,-0.6388478470857661
2016-04-08,33.065,0.13810063174981568
2016-04-11,33.3875,0.9753515802207957
2016-04-12,33.512,0.3728940471733333
2016-04-13,33.7693,0.7677846741465766
2016-04-18,34.1922,1.252320895014103
2016-04-20,34.2725,0.23484888366351875
2016-04-21,34.1677,-0.30578452111750254
2016-04-22,34.001,-0.4878876833969148
2016-04-25,33.9629,-0.1120555277785984
2016-04-26,34.1453,0.5370566117734343
2016-04-27,34.3437,0.5810462933405258
2016-04-28,34.1016,-0.7049327824317109
2016-04-29,34.1348,0.09735613578247815
2016-05-02,34.0495,-0.24989160622003181
2016-05-03,34.0306,-0.05550742301649869
2016-05-04,33.7226,-0.9050677919284378
2016-05-05,33.9939,0.8045049907183799
2016-05-06,33.8769,-0.3441793968917861
2016-05-09,34.0572,0.5322210709952868
2016-05-10,33.8602,-0.5784386267808306
2016-05-11,33.9502,0.2657987844135734
2016-05-12,34.334,1.1304793491643705
2016-05-13,34.2819,-0.15174462631794006
2016-05-16,34.214,-0.19806370125343697
2016-05-17,34.2682,0.15841468404746983
2016-05-18,34.3194,0.14940965676633056
2016-05-19,33.8355,-1.4099896851343496
2016-05-20,33.6161,-0.6484313812415987
2016-05-23,33.6583,0.12553508586656825
2016-05-24,33.416,-0.7198818716334432
2016-05-25,33.6057,0.5676921235336474
2016-05-26,33.5544,-0.15265267499262603
2016-05-27,33.7237,0.5045537992036886
2016-05-30,33.8423,0.3516814584402006
2016-05-31,33.7683,-0.21866126120269058
2016-06-01,33.793,0.0731455240565726
2016-06-02,33.9535,0.47495043352172583
2016-06-03,33.8652,-0.2600615547734275
2016-06-06,34.0559,0.5631149380485034
2016-06-07,34.4547,1.1710158885831934
2016-06-08,34.5334,0.228415861986897
2016-06-09,34.2408,-0.8472956615913851
2016-06-10,34.345,0.3043153197355153
2016-06-13,34.1257,-0.6385208909593709
2016-06-14,34.0845,-0.12073012421723872
2016-06-15,34.3849,0.8813390250700603
2016-06-16,34.26,-0.36324084118321
2016-06-17,34.405,0.42323409223585795
2016-06-20,34.2823,-0.3566342101438802
2016-06-21,34.2368,-0.1327215501876977
2016-06-22,34.2584,0.0630900084120034
2016-06-23,34.2001,-0.17017724120216293
2016-06-24,33.9007,-0.875436036736732
2016-06-27,34.2331,0.9805107269171387
2016-06-28,34.5703,0.9850115823574424
2016-06-29,35.1004,1.5333971646181777
2016-06-30,35.2551,0.4407357181114735
2016-07-01,35.3909,0.3851924969720866
2016-07-04,35.5248,0.3783458459660549
2016-07-05,35.5532,0.0799441516912136
2016-07-07,35.6973,0.4053081016617499
2016-07-08,35.747,0.13922621598831952
2016-07-11,35.8859,0.38856407530700743
2016-07-12,35.7695,-0.32436137870305304
2016-07-13,35.8112,0.11657976767915912
2016-07-14,36.3687,1.556775533911181
2016-07-15,36.3821,0.03684486935195963
2016-07-18,36.3078,-0.2042213066315579
2016-07-19,36.1272,-0.4974137788574362
2016-07-20,36.5005,1.0332934741690503
2016-07-21,36.5193,0.051506143751445244
2016-07-22,36.6433,0.3395464863784392
2016-07-25,36.9769,0.9103983538600424
2016-07-26,36.7347,-0.6550035292304246
2016-07-27,36.4712,-0.7173054360046338
2016-07-28,36.7219,0.6873916953650916
